name,pack,chunk
fractal 1,presets-extra,106
fractal 2,presets-extra,106
galaxy,presets-extra,106
galaxy 2,presets-extra,106
gastly - Circular Light,presets-extra,106
gastly - Circular Light2,presets-extra,106
gastly - Dancing Around Flames,presets-extra,106
gastly - Dancing Mirrors,presets-extra,106
gastly - Soft Flames,presets-extra,106
gastly - Soft Flames Crazy Remix,presets-extra,106
generic,presets-extra,106
generous offer,presets-extra,106
gheypainting,presets-extra,106
good moods,presets-extra,106
goody + eo.s. - nematodes - ps3 xmb simulator (greyscaled),presets-extra,106
goody + eo.s. - nematodes - ps3 xmb simulator (starting point),presets-extra,106
goody + martin - crystal palace - schizotoxin - the wild iris bloom - 16 iterations,butterchurnPresetsExtra,
goody + suksma - more spectro temp2 (y warping fixed),presets-extra,106
goody - #1,presets-extra,106
goody - unstable sonic reactor - cold fusion,presets-extra,106
"goody(2), hexcollie, fed - #4",presets-extra,106
"goody(2), hexcollie, fed, flexi - #5",presets-extra,106
"goody(3), hexcollie(2), fed(2), flexi(2) - #9 (sorry for demolishing your code)",presets-extra,106
"goody(3), hexcollie(2), fed(2), flexi(3) - #10 (face your child)",presets-extra,106
"goody(3), hexcollie(3), fed(2), flexi(3) - #11 (bulk)",presets-extra,106
"goody(3), hexcollie, fed(2), flexi - #7",presets-extra,106
"goody(3), hexcollie, fed(2), flexi(2) - #8",presets-extra,106
"goody(3), hexcollie, fed, flexi - #6",presets-extra,106
"goody(4), hexcollie(3), fed(2), flexi(3) - #12 (less spasticity and fps tweak - fixed twitchy wave!)",presets-extra,106
"goody(4), hexcollie(3), fed(2), flexi(3), stahlregen (1) - #13",presets-extra,106
"goody(4), hexcollie(3), fed(2), flexi(4), stahlregen (1) - #14",presets-extra,106
"goody(4),_hexcollie(4),_fed(2),_flexi(4),_stahlregen_(1)_-__15 (dextroamphetamine nasal spray mix)",presets-extra,106
"goody, hexcollie - #2",presets-extra,106
"goody, hexcollie, fed - #3",presets-extra,106
"goody, hexcollie, fed - collaboration #4 spinoff - magic box space",presets-extra,106
government warning,presets-extra,106
grapes,presets-extra,106
great moods,presets-extra,106
greenland,presets-extra,106
hallucinogenic pyramids 1,presets-extra,106
hallucinogenic pyramids 2,presets-extra,106
hazy dots,presets-extra,106
he went that away,presets-extra,106
heavenly,presets-extra,106
heavenly 2,presets-extra,106
heavenly 3,presets-extra,106
heavenly eye,presets-extra,106
hexcollie - 2cb,presets-extra,106
hexcollie - AGEN,presets-extra,106
hexcollie - Alex1,presets-extra,106
hexcollie - Alex2,presets-extra,106
hexcollie - BEST SCRATCH SOFAR,presets-extra,106
hexcollie - Black Hole,presets-extra,106
hexcollie - Blooming Squid,presets-extra,106
hexcollie - Bouncy Bars,presets-extra,106
hexcollie - Brogish,presets-extra,106
hexcollie - Candyflip Triiangles,presets-extra,106
hexcollie - Cat and mouse,presets-extra,106
hexcollie - Crystal cave,presets-extra,106
hexcollie - Dancing Medusa,presets-extra,106
hexcollie - Dark Bubble,presets-extra,106
hexcollie - Depth,presets-extra,106
hexcollie - Dizzy Spell,presets-extra,107
hexcollie - Dizzy Spell2,presets-extra,107
hexcollie - Dizzy Spell3 N20 in a Nutschell,presets-extra,107
hexcollie - Dizzy Spell4 Hypnotwrilic,presets-extra,107
hexcollie - Dougnish,presets-extra,107
hexcollie - DownwardSpiral,presets-extra,107
hexcollie - Endorphinage,presets-extra,107
hexcollie - Evolved,presets-extra,107
hexcollie - EyeStrain,presets-extra,107
hexcollie - FCKIN CHIRPIN',presets-extra,107
hexcollie - Falconers eye,presets-extra,107
hexcollie - Fckin Chaos,presets-extra,107
hexcollie - Galaxy,presets-extra,107
hexcollie - Galaxy of Glowsticks,presets-extra,107
hexcollie - Grey Matter,presets-extra,107
hexcollie - Hazy Blob,presets-extra,107
hexcollie - HexagonalNonsense,presets-extra,107
hexcollie - Hypnobox,presets-extra,107
hexcollie - Jitterbug,presets-extra,107
hexcollie - Madness,presets-extra,107
hexcollie - NEWEST,presets-extra,107
hexcollie - Now is the time,presets-extra,107
hexcollie - Ode to the dots,presets-extra,107
hexcollie - Peppermint,presets-extra,107
hexcollie - PinArt,presets-extra,107
hexcollie - Psychedelic Mess,presets-extra,107
hexcollie - Ripple world,presets-extra,107
hexcollie - Saw Mill,presets-extra,107
hexcollie - Shocker,presets-extra,107
hexcollie - Slinky,presets-extra,107
hexcollie - Sparkler thingy,presets-extra,107
hexcollie - Squidly Hallway,presets-extra,107
hexcollie - Squigle Pen,presets-extra,107
hexcollie - Squirm,presets-extra,107
hexcollie - Static,presets-extra,107
hexcollie - Stretchy Abyss,presets-extra,107
hexcollie - Synaps,presets-extra,107
hexcollie - This was too much fun,presets-extra,107
hexcollie - Tweakin spider,presets-extra,107
hexcollie - Vortexity,presets-extra,107
hexcollie - Warning - Brain damage,presets-extra,107
hexcollie - Warning - Hardcore Thizzz,presets-extra,107
hexcollie - We'll Just leave it at that,presets-extra,107
hexcollie - Worbly,presets-extra,107
hexcollie - XTCfan,presets-extra,107
hexcollie - boxfx,presets-extra,107
hexcollie - cloud frum scratch1,presets-extra,107
hexcollie - crackedout,presets-extra,107
hexcollie - fan blob,presets-extra,107
hexcollie - kinda kool,presets-extra,107
"hexcollie - kinda lame, but fun",presets-extra,107
hexcollie - only al gore knows,presets-extra,107
hexcollie - scratch test2,presets-extra,107
hexcollie - soul snatcher,presets-extra,107
hexcollie - soul snatcher further in to space,presets-extra,107
hexcollie - soul snatcher sleeping,presets-extra,107
hexcollie - spacechase,presets-extra,107
hexcollie - square,presets-extra,107
hexcollie - to tired,presets-extra,107
hexcollie - tripping1,presets-extra,107
hexcollie n flexi - getting high on feedback (gates of hell mix),presets-extra,107
"hexcollie, bdrv n preset colab1(#14) - sheer psychadelia",presets-extra,107
high-altitude basket unraveling - singh grooves nitrogen argon nz+,butterchurnPresets,
hovering,presets-extra,107
hurricane,presets-extra,107
hyperion,presets-extra,107
i am watching you,presets-extra,107
i'm about to puke,presets-extra,107
i'm about to puke(remix),presets-extra,107
iMuS & Rovastar - The Shroomery (Psilobellum Mix),presets-extra,107
iMuS & T-miles - Halflife3 (Pbag UPdatE Mix),presets-extra,107
iMuS and  Rovastar - The Shroomery (psilobellum),butterchurnPresetsMD1,
iMuS and T-miles - halflife3 (Pbag UPdatE),presets-extra,107
iMuS&Rovastar-TheShroomery(Psilobellu,presets-extra,107
idiot + zylot - face v1.0,presets-extra,107
idiot - 9-7-02  (remix),presets-extra,107
idiot - 9-7-02  (remix2),presets-extra,107
idiot - 9-7-02 (tweak of remix 1 and 2),presets-extra,107
idiot - Abstraciphobia (super grid),presets-extra,107
idiot - Alpha Grid,presets-extra,107
idiot - Alpha Grid 2,presets-extra,107
idiot - Another depressing preset (remix)2,presets-extra,107
idiot - Another depressing preset (remix2 with Rozzor color tweak),presets-extra,107
idiot - Aphex Skin,presets-extra,107
idiot - Aphex Skin (Diamond Remix),presets-extra,107
idiot - Aphex Skin (a bit more),presets-extra,107
idiot - Aphex Skin (remix 2),presets-extra,107
idiot - Aphex Skin (remix),presets-extra,107
idiot - Appalling Code (light show),presets-extra,107
idiot - Area 03 (Restricted Zone),presets-extra,107
idiot - Away from the norm,presets-extra,107
idiot - Back in the game,presets-extra,107
idiot - Back in the game (Solarized),presets-extra,107
idiot - Before School Fun,presets-extra,107
idiot - Before School Fun (Abstract Art),presets-extra,107
idiot - Before School Fun (Alien Symbols 2),presets-extra,107
idiot - Before School Fun (Alien Symbols 3),presets-extra,107
idiot - Before School Fun (Alien Symbols 4),presets-extra,107
idiot - Before School Fun (Alien Symbols),presets-extra,107
idiot - Before School Fun (Puzzle Peices),presets-extra,107
idiot - Before School Fun (remix 2),presets-extra,107
idiot - Before School Fun (remix 3),presets-extra,107
idiot - Before School Fun (remix 4) ,presets-extra,107
idiot - Before School Fun (remix 6),presets-extra,107
idiot - Before School Fun (remix),presets-extra,107
idiot - Cortex,presets-extra,107
idiot - Cortex (Spiritual Visions 2),presets-extra,107
idiot - Cortex (Spiritual Visions),presets-extra,107
idiot - Diamon Factory,presets-extra,107
idiot - Diamon Factory (remix),presets-extra,107
idiot - Double Swirl,presets-extra,107
idiot - Dwarf of Annon (before the star),presets-extra,107
idiot - Eye of the Hurricane,presets-extra,107
idiot - Eye of the Hurricane (remix 3) ,presets-extra,107
idiot - Eye of the Hurricane (remix),presets-extra,107
idiot - Flux,presets-extra,107
idiot - Flux (a few tweaks),presets-extra,107
idiot - Flux (crazy),presets-extra,107
idiot - Flux 2,presets-extra,107
idiot - Forty Six and 2,presets-extra,107
idiot - Forty Six and 2 (Late Goodbye mix),presets-extra,107
idiot - Forty Six and 2 (pushit!),presets-extra,107
idiot - Forty Six and 2 (pushit!)_1,presets-extra,107
idiot - Forty Six and 2_1,presets-extra,107
idiot - Great Tulip Majesty,presets-extra,107
idiot - Great Tulip Majesty (Rozzor color tweak),presets-extra,107
idiot - Great Tulip Majesty (remix),presets-extra,107
idiot - Great Tulip Majesty (txtr wrap),presets-extra,108
idiot - Hall of Reflections (Astral Visions inside the fractal),presets-extra,108
idiot - Hall of Reflections (Astral Visions),presets-extra,108
idiot - Hall of Reflections (Dual Reflection),presets-extra,108
idiot - Hall of Reflections (Marphets Tornado),presets-extra,108
idiot - Hall of Reflections (inside the factal 2),presets-extra,108
idiot - Hall of Reflections (inside the factal),presets-extra,108
idiot - Madness Within the Void,presets-extra,108
idiot - Madness Within the Void (remix),presets-extra,108
idiot - Madness Within the Void (remix2),presets-extra,108
idiot - Manifestation,presets-extra,108
idiot - Marphets Meteor,presets-extra,108
idiot - Marphets Surreal Dream,presets-extra,108
idiot - Marphets Surreal Dream (Crystal Water),presets-extra,108
idiot - Marphets Surreal Dream (Hypnotic Spiral),presets-extra,108
idiot - Marphets Surreal Dream (Looming Madness),presets-extra,108
idiot - Marphets Vortex,presets-extra,108
idiot - Marphets Vortex Collapsing,presets-extra,108
idiot - Mind Bender,presets-extra,108
idiot - Mind Bender 2,presets-extra,108
idiot - Mind Bender 3,presets-extra,108
idiot - Mind Bender 4,presets-extra,108
idiot - Mind Bender 5 ,presets-extra,108
idiot - Mind Bender 6 (The last revelation (or atleast I think),presets-extra,108
idiot - Mind Bender 7 (SUPER BEND 2),presets-extra,108
idiot - Mind Bender 7 (SUPER BEND 3),presets-extra,108
idiot - Mind Bender 7 (SUPER BEND),presets-extra,108
idiot - Nothing Yet - 01 - Intro,presets-extra,108
idiot - Nothing Yet - 02 - Shifting Squares of idiot,presets-extra,108
idiot - Nothing Yet - 02 - Shifting Squares of idiot (Swirl Mix),presets-extra,108
idiot - Nothing Yet - 03 - The worst of the pack,presets-extra,108
idiot - Nothing Yet - 04 - Un-stable core,presets-extra,108
idiot - Nucleus,presets-extra,108
idiot - OldSkool Blend Remake,presets-extra,108
idiot - On a lower level,presets-extra,108
idiot - Phenoix Awakens,presets-extra,108
idiot - Quad Fractal,presets-extra,108
idiot - Random Init Colours,presets-extra,108
idiot - Random Water Colours,presets-extra,108
idiot - Random Water Colours (remix),presets-extra,108
idiot - Random Water Colours (remix)_1,presets-extra,108
idiot - Random Water Colours_1,presets-extra,108
idiot - Scrambled Eggs (more reactive(oops)),presets-extra,108
idiot - Scrambled Eggs (more reactive),presets-extra,108
idiot - Scrambled Eggs (oops),presets-extra,108
idiot - Scrambled Eggs (remix with Rozzor color tweak),presets-extra,108
idiot - Shadows of Annon,presets-extra,108
idiot - Sinful Code,presets-extra,108
idiot - Sinful Code (Deadly Mist),presets-extra,108
idiot - Sinful Code (unchained style),presets-extra,108
idiot - Sinful Code (unchained style2),presets-extra,108
idiot - Solice of the Mind,presets-extra,108
idiot - Spectrum,presets-extra,108
idiot - Stained Glass Window,presets-extra,108
idiot - TV store(remix),presets-extra,108
idiot - Teenage Dreams,presets-extra,108
idiot - Time for bed,presets-extra,108
idiot - Time for bed (remix 2),presets-extra,108
idiot - Time for bed (remix),presets-extra,108
idiot - Typomatic ,presets-extra,108
idiot - Typomatic (laser fun remix) ,presets-extra,108
idiot - Typomatic (remix 2) ,presets-extra,108
idiot - Typomatic (remix 3),presets-extra,108
idiot - Typomatic (remix),presets-extra,108
idiot - Verbal Assaualt,presets-extra,108
idiot - Version 1,presets-extra,108
idiot - Version 3,presets-extra,108
idiot - Waterfalls (remix2),presets-extra,108
idiot - What never was,presets-extra,108
idiot - What once was,presets-extra,108
idiot - Xeons Meteor,presets-extra,108
idiot - away from the norm - dafhi 1,presets-extra,108
idiot - texture boxes (remix2),presets-extra,108
idiot - unhealthy love,presets-extra,108
idiot -Slow-Motion Machine,presets-extra,108
idiot -Slow-Motion Machine (HyperSpace Color),presets-extra,108
idiot -Slow-Motion Machine (Marphets Darkened Soul),presets-extra,108
idiot and Fvese - Chess Pie,presets-extra,108
idiot and Fvese - Dark Regression,presets-extra,108
idiot and Fvese - Life in a Box,presets-extra,108
idiot and Zylot - Focal Point,presets-extra,108
idiot and zylot - unhealthy love (idiot's STDs mix),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (bass reflex motion),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (bass reflex zoom),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (bass reflex),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (color tweak),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (elvis AVS original) (tweak 1),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (movement tweak),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (treble reflex zoom 2),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (treble reflex zoom),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (treble reflex zoom) (tWeaKz0rz!),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (treble reflex),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (treble zoom),presets-extra,108
idiot24-7 & sysRq - The Rotor Project (yummy treble zoom free rotation),presets-extra,108
idiot24-7 -  In your face,presets-extra,108
idiot24-7 -  In your face2,presets-extra,108
idiot24-7 - 20 inch ride,presets-extra,108
idiot24-7 - Abstract,presets-extra,108
idiot24-7 - Abstract 2,presets-extra,108
idiot24-7 - Abstract 3,presets-extra,108
idiot24-7 - Abstract 4,presets-extra,108
idiot24-7 - Abstract 5,presets-extra,108
idiot24-7 - Accident,presets-extra,108
idiot24-7 - Alternating wave ,presets-extra,108
idiot24-7 - Alternating wave (border mix 2),presets-extra,108
idiot24-7 - Beam me up Scotty,presets-extra,108
idiot24-7 - Beat Wip in Rovastar's and Evil Jim's Advanced Beat Monitor,presets-extra,108
idiot24-7 - Black Hole,presets-extra,108
idiot24-7 - Bottomless pit,presets-extra,108
idiot24-7 - Can we stop now!,presets-extra,108
idiot24-7 - Collapsed Static,presets-extra,108
idiot24-7 - Collapsed Static (roto),presets-extra,108
idiot24-7 - Core of all meaning,presets-extra,108
idiot24-7 - Core of all meaning 2,presets-extra,108
idiot24-7 - Crazy Spikes (Super Eye Mod),presets-extra,108
idiot24-7 - Crushing Force,presets-extra,108
idiot24-7 - Damn Hippys,presets-extra,108
idiot24-7 - Deadly Skys,presets-extra,108
idiot24-7 - Defrag ,presets-extra,108
idiot24-7 - Defrag  (Colorful mix),presets-extra,108
idiot24-7 - Echo Tunnel,presets-extra,108
idiot24-7 - Even more abstract stuff,presets-extra,108
idiot24-7 - Eye Candy,presets-extra,108
idiot24-7 - Eye of Xeon,presets-extra,108
idiot24-7 - Fault the police (No Fade),presets-extra,108
idiot24-7 - Flame of colers,presets-extra,108
idiot24-7 - Follow the bouncing wave,presets-extra,109
idiot24-7 - Follow the bouncing wave (Letter x mix),presets-extra,109
idiot24-7 - Frustration,presets-extra,109
idiot24-7 - Frustration (Uncontrolled Zoom Mix),presets-extra,109
idiot24-7 - Gohts Third eye,presets-extra,109
idiot24-7 - Groovey,presets-extra,109
idiot24-7 - Hazy lifestyle (much to hazy),presets-extra,109
idiot24-7 - House of Mirrors,presets-extra,109
idiot24-7 - House of Mirrors (manic depressive),presets-extra,109
idiot24-7 - House of Mirrors (remix),presets-extra,109
idiot24-7 - Hydrogen,presets-extra,109
idiot24-7 - Hyper Travel (first 1.03 preset),presets-extra,109
idiot24-7 - Hyper Travel (first 1.03 preset) solarized,presets-extra,109
idiot24-7 - Ice travel,presets-extra,109
idiot24-7 - Icy hell,presets-extra,109
idiot24-7 - Icy hell(tweak 2),presets-extra,109
idiot24-7 - Icy hell(tweak 2) vector drift,presets-extra,109
idiot24-7 - Icy hell(tweak),presets-extra,109
idiot24-7 - Inner Self ,presets-extra,109
idiot24-7 - Inner Self (Mixed Desires 2),presets-extra,109
idiot24-7 - Inner Self (Mixed Desires),presets-extra,109
idiot24-7 - Inner Self (Unknown Feelings 2),presets-extra,109
idiot24-7 - Inner Self (Unknown Feelings),presets-extra,109
idiot24-7 - Insert Name here,presets-extra,109
idiot24-7 - Is this a bug,presets-extra,109
idiot24-7 - Its a ghost,presets-extra,109
idiot24-7 - Late night chat (texture wrap off),presets-extra,109
idiot24-7 - Late night chat 2 (texture wrap off),presets-extra,109
idiot24-7 - Living Sound,presets-extra,109
idiot24-7 - Living Sound (Traveling Accident 2) ,presets-extra,109
idiot24-7 - Living Sound (Traveling Accident =D),presets-extra,109
idiot24-7 - Living Sound (t-wave),presets-extra,109
idiot24-7 - Majestic illusion,presets-extra,109
idiot24-7 - Marphets Awakening,presets-extra,109
idiot24-7 - Marphets Eye,presets-extra,109
idiot24-7 - Marphets Weapon,presets-extra,109
idiot24-7 - Maybe a fractal ,presets-extra,109
idiot24-7 - Mind Strech,presets-extra,109
idiot24-7 - Mind Strech 2,presets-extra,109
idiot24-7 - Mind Strech 2 ( Crazy Streching),presets-extra,109
idiot24-7 - Mixed Emotions,presets-extra,109
idiot24-7 - Mixed Emotions (More sad times),presets-extra,109
idiot24-7 - Mixed Emotions (idiots deep depression),presets-extra,109
idiot24-7 - Mixed Emotions (idiots sadness dark mix),presets-extra,109
idiot24-7 - Mixed Emotions (idiots sadness),presets-extra,109
idiot24-7 - Morphing Grid (unreleased1),presets-extra,109
idiot24-7 - Morphing Grid (unreleased2),presets-extra,109
idiot24-7 - Morphing Grid (unreleased3),presets-extra,109
idiot24-7 - My best yet.,presets-extra,109
idiot24-7 - My best yet. solarized,presets-extra,109
idiot24-7 - Mysterious Raving Landscape,presets-extra,109
idiot24-7 - Mysterious Raving Landscape (Mysterious Forground shift),presets-extra,109
idiot24-7 - Mysterious Raving Landscape (Mysterious Shift),presets-extra,109
idiot24-7 - Mysterious Raving Landscape 2,presets-extra,109
idiot24-7 - Nebula,presets-extra,109
idiot24-7 - Nebula 2,presets-extra,109
idiot24-7 - New Flavor  ,presets-extra,109
idiot24-7 - New Flavor  (Eye Tunnel),presets-extra,109
idiot24-7 - New Flavor  (Uncontrolled),presets-extra,109
idiot24-7 - Obscura Abstractica,presets-extra,109
idiot24-7 - Peacock,presets-extra,109
idiot24-7 - Pothole,presets-extra,109
idiot24-7 - Prophecy,presets-extra,109
idiot24-7 - Prophecy 2,presets-extra,109
idiot24-7 - Psychodelic ,presets-extra,109
idiot24-7 - Psychodelic  2,presets-extra,109
idiot24-7 - Pushing the limit,presets-extra,109
idiot24-7 - Pushing the limit (breaking point),presets-extra,109
idiot24-7 - Quad Shift,presets-extra,109
idiot24-7 - Rainbow Blade,presets-extra,109
idiot24-7 - Rainbow Explosion,presets-extra,109
idiot24-7 - Rainbow blade (idiots accidental coolness 2),presets-extra,109
idiot24-7 - Rainbow blade (idiots accidental coolness 3),presets-extra,109
idiot24-7 - Rainbow blade (idiots accidental coolness),presets-extra,109
idiot24-7 - Random Thoughts,presets-extra,109
idiot24-7 - Random Thoughts (More colorful thoughts),presets-extra,109
idiot24-7 - Rip off (Unchained Beat code),presets-extra,109
idiot24-7 - Rip off 2 (Unchained Beat) ,presets-extra,109
idiot24-7 - Rip off 3(Unchained Beat) ,presets-extra,109
idiot24-7 - Rip off 4(Unchained Beat code),presets-extra,109
idiot24-7 - Ripples,presets-extra,109
idiot24-7 - Rotor Attempt (Elvis Original),presets-extra,109
idiot24-7 - Rotor Attempt (sysRq tweak),presets-extra,109
idiot24-7 - Rough Surface,presets-extra,109
idiot24-7 - Rust,presets-extra,109
idiot24-7 - Scanner,presets-extra,109
idiot24-7 - Seceret Wave Series #1 (Canyon),presets-extra,109
idiot24-7 - Seceret Wave Series #2 (Ice Cavern),presets-extra,109
idiot24-7 - Seceret Wave Series #3 (Voyage),presets-extra,109
idiot24-7 - Shake you groove than'g,presets-extra,109
idiot24-7 - Shattered dreams,presets-extra,109
idiot24-7 - Shattered dreams 2,presets-extra,109
idiot24-7 - Simp0le Beat Cartoon,presets-extra,109
idiot24-7 - Simp0le Beat Cartoon (Simp0le Revision),presets-extra,109
idiot24-7 - Simplicity is the key,presets-extra,109
idiot24-7 - Simplicity is the key (inverted),presets-extra,109
idiot24-7 - Slow Return,presets-extra,109
idiot24-7 - Slow Return (remix 2) ,presets-extra,109
idiot24-7 - Slow Return (remix),presets-extra,109
idiot24-7 - Space Dust,presets-extra,109
"idiot24-7 - Space Rave (Vector x,y mix)",presets-extra,109
idiot24-7 - Speaker,presets-extra,109
idiot24-7 - Speaker (Small wave),presets-extra,109
idiot24-7 - Stoned illusion,presets-extra,109
idiot24-7 - Strobe,presets-extra,109
idiot24-7 - Strobe (Crazy Lines mix),presets-extra,109
idiot24-7 - Strobe (Crazy Lines mix) Abstract,presets-extra,109
idiot24-7 - Taking Advantage of a bad effect,presets-extra,109
idiot24-7 - Tectonic Plates,presets-extra,109
idiot24-7 - The Blob (TM),presets-extra,109
idiot24-7 - The Endless Preset,presets-extra,109
idiot24-7 - Those speedy backgrounds in fight scenes,presets-extra,109
idiot24-7 - Tiki God,presets-extra,109
idiot24-7 - Too Good for a name,presets-extra,109
idiot24-7 - Too much for illusion,presets-extra,109
idiot24-7 - Trail of destruction,presets-extra,109
idiot24-7 - Trail of destruction (Crazy Bubbles),presets-extra,109
idiot24-7 - Trail of destruction 2,presets-extra,109
idiot24-7 - Trail of destruction 2 (Dual Ego),presets-extra,109
idiot24-7 - Tri Wave,presets-extra,109
idiot24-7 - Tri Wave 2,presets-extra,109
idiot24-7 - Tri Wave 3,presets-extra,109
idiot24-7 - Trip Diddily ip,presets-extra,109
idiot24-7 - Trippin,presets-extra,109
idiot24-7 - Trippin 2,presets-extra,109
idiot24-7 - Trippy Rings mod,presets-extra,109
idiot24-7 - Try this on for size.,presets-extra,109
idiot24-7 - Ty3 Dy3,presets-extra,110
idiot24-7 - Unstable Earth,presets-extra,110
idiot24-7 - Vectrip #1,presets-extra,110
idiot24-7 - Vectrip #1 (remix),presets-extra,110
idiot24-7 - Velvet Road ,presets-extra,110
idiot24-7 - Vertigo,presets-extra,110
idiot24-7 - Vertigo (no alpha),presets-extra,110
idiot24-7 - Violation,presets-extra,110
idiot24-7 - Virus in the system (OldSkool Geiss Colour Code),presets-extra,110
idiot24-7 - Void,presets-extra,110
idiot24-7 - WIP 2,presets-extra,110
idiot24-7 - Weird Cartoony thing,presets-extra,110
idiot24-7 - Well... Ive been sitting here 5 minutes and my head is blanks so I will just type this....,presets-extra,110
idiot24-7 - Witch way did he go!,presets-extra,110
idiot24-7 - Xeons Awakening,presets-extra,110
idiot24-7 - Xeons Might,presets-extra,110
idiot24-7 - Xeons Portal (unstable),presets-extra,110
idiot24-7 - Zoom problem,presets-extra,110
idiot24-7 - Zork....,presets-extra,110
idiot24-7 - idiots accident,presets-extra,110
idiot24-7 - idiots accident2,presets-extra,110
idiot24-7 - idiots bass effect mod,presets-extra,110
idiot24-7 - idiots rainbow tube,presets-extra,110
idiot24-7 -- By George I think hes got it.,presets-extra,110
idiot24-7 -- Whale,presets-extra,110
idiot24-7 and Rovastar - Harlequin gone bad,presets-extra,110
idiot24-7 and Rovastar - Harlequin is GOD,presets-extra,110
idiot24-7 and Rovastar - Harlequin on drugs,presets-extra,110
idiot24-7 and Rovastar - Juanita,presets-extra,110
idiot24-7 and Zylot - I think the square on top of cool shape in the world still!!,presets-extra,110
idiot24-7 vs idiot24-7 - idiots alter ego,presets-extra,110
idiot24-7 vs idiot24-7 - idiots alter ego gone bad,presets-extra,110
illusion & studio music - charged bliss,presets-extra,110
illusion & techno - double highway,presets-extra,110
illusion + fvese - living arrows,presets-extra,110
illusion + fvese - multi-directional,presets-extra,110
illusion + idiot 24-7 - deadlier skies,presets-extra,110
illusion + rovastar  - amazing flow,presets-extra,110
illusion + rovastar - clouded mind,presets-extra,110
illusion + rovastar - decitrip,presets-extra,110
illusion + rovastar - diamond slice,presets-extra,110
illusion + rovastar - dual tube,presets-extra,110
illusion + rovastar - faded spirals,presets-extra,110
illusion + rovastar - flame cone,presets-extra,110
illusion + rovastar - harlequin's insanity,presets-extra,110
illusion + rovastar - harlequin's rainbow spiral,presets-extra,110
illusion + rovastar - hole of colour,presets-extra,110
illusion + rovastar - merging flowers,presets-extra,110
illusion + rovastar - mind over machine,presets-extra,110
illusion + rovastar - my judgement,presets-extra,110
illusion + rovastar - radiant split,presets-extra,110
illusion + rovastar - snowflake,presets-extra,110
illusion + rovastar - snowflake (bmel mod),presets-extra,110
illusion + rovastar - snowflake return,presets-extra,110
illusion + rovastar - spherical twist,presets-extra,110
illusion + rovastar - waves of grandeur,presets-extra,110
illusion + unchained  - jagged xeon,presets-extra,110
illusion + unchained -  wave of dots,presets-extra,110
illusion + unchained - breathing in,presets-extra,110
illusion + unchained - square motion,presets-extra,110
illusion + unchained - twisting dots,presets-extra,110
illusion - a world of lines,presets-extra,110
illusion - breathing sphere,presets-extra,110
illusion - crazed spiral,presets-extra,110
illusion - crazed vectors,presets-extra,110
illusion - growing diamond,presets-extra,110
illusion - multi rotation,presets-extra,110
illusion - shifting matrix,presets-extra,110
illusion - tunnel morph,presets-extra,110
indecisive critter,presets-extra,110
indecisive landscapes,presets-extra,110
indecisive movement,presets-extra,110
inkblot,presets-extra,110
inside_outside,presets-extra,110
inspired resistance,presets-extra,110
inverted,presets-extra,110
inverted 2,presets-extra,110
iris,presets-extra,110
iwasheretillthiscameon,presets-extra,110
jordan + rovastar - tripmaker (rectangular spin mix),presets-extra,110
journey,presets-extra,110
julia fractal,presets-extra,110
julia fractal 2,presets-extra,110
kinda cheated,presets-extra,110
krash + illusion - grand odyssey,presets-extra,110
krash + illusion - look twice,presets-extra,110
krash + illusion - rainbow cycles,presets-extra,110
krash + illusion - shaky return,presets-extra,110
lattice noire,presets-extra,110
limiting movement2,presets-extra,110
living emotion,presets-extra,110
loz tribute,presets-extra,110
luz,presets-extra,110
malalol + Aderrasi - Gravity Lensing (ooooops remix),presets-extra,110
malalol + Eo.S.+Phat Fractical_dancer (mla's more dance remix2),presets-extra,110
malalol + Eo.S.+Phat Fractical_dancer - light in the distance (mla's more dance remix),presets-extra,110
malalol + Mstress & Darius - Pursuing The Sunset (jet ski mix),presets-extra,110
malalol + Mstress - Acoustic Nerve Impulses (Primary Colors Of Sound Mix) (fractopillow mix),presets-extra,110
malalol + Rovastar - VooV's Organic Light (rays mix),presets-extra,110
malalol + Shifter & Eo.S+Phat - Fractical dancer (Bubble Mix) (more dancing mix),presets-extra,110
malalol + al Telek - Matrix cubetraced demon  BDRV et  AL  rmx31 wow,presets-extra,110
malalol + al Telek - Matrix cubetraced demon  BDRV et  AL  rmx31 wow33,presets-extra,110
malalol + al Telek - Matrix cubetraced demon  BDRV et  AL  rmx31 wow33final,presets-extra,110
malalol + phat - dark garden of chasers 666 fps killer remix DOH,presets-extra,110
malalol + phat - dark garden of chasers 666 fps killer remix DOHv2,presets-extra,110
malalol + phat - dark garden of chasers 666 fps killer remix DOHv3,presets-extra,110
malalol + phat - dark garden of chasers 666 fps killer remix DOHv6,presets-extra,110
